Tipo,Operación,Precio,Administración,Niveles,Habitaciones,Baños,Parqueaderos,Área Construida,Área Lote,Barrio,Estrato,Ciudad
,,,,,,,,,,,,
Casa,Venta,235000000.0,,0.0,3.0,2.0,2.0,120.0,120.0,San Martin,2.0,Cúcuta
Lote,Venta,260000000.0,320100.0,0.0,0.0,0.0,0.0,360.0,360.0,Villa Del Rosario - Vía Bocono,4.0,Villa del rosario
Casa,Arriendo,2500000.0,,0.0,3.0,3.0,1.0,180.0,9819.0,Puerto Madero Los Patios,4.0,Los patios
Oficina,Venta,670000000.0,908402.0,5.0,0.0,2.0,1.0,5943.0,5943.0,Rosales,6.0,Bogotá
,,,,,,,,,,,,
Local,Arriendo/venta,1300000000.0,5303000.0,2.0,0.0,0.0,0.0,8952.0,0.0,COLINA CAMPESTRE,5.0,Bogotá
Casa,Venta,1750000000.0,2000000.0,0.0,3.0,4.0,4.0,260.0,260.0,"Sopo, La Calera-Guasca, Cundinamarca",6.0,La calera
Casalote,Arriendo,20000000.0,,1.0,16.0,1.0,0.0,611.0,1697.0,LATINO,3.0,Cúcuta
Local,Arriendo,1000000.0,,0.0,0.0,0.0,0.0,557.0,557.0,El Salado,2.0,Cúcuta
Local,Arriendo,1000000.0,,0.0,0.0,0.0,0.0,557.0,557.0,El Salado,2.0,Cúcuta
Apartamento,Arriendo,3000000.0,1106600.0,0.0,3.0,3.0,1.0,109.0,0.0,Rincon del Chico,6.0,Bogotá
Casa,Venta,190000000.0,140000.0,0.0,3.0,3.0,1.0,5557.0,6282.0,Villa Del Rosario - La Rayuela,3.0,Villa del rosario
Apartamento,Venta,390000000.0,360000.0,0.0,4.0,4.0,2.0,161.0,161.0,La Playa,4.0,Cúcuta
Apartamento,Venta,330000000.0,250000.0,4.0,1.0,1.0,1.0,30.0,30.0,Centro Internacional,3.0,Bogotá
Lote,Venta,550000000.0,,0.0,0.0,0.0,0.0,1.0,453.0,Cajica,3.0,Cajicá
Local,Arriendo,6168669.0,,0.0,0.0,1.0,0.0,53.0,53.0,LATINO,3.0,Cúcuta
Edificio,Venta,950000000.0,,0.0,8.0,4.0,2.0,280.0,324.0,Vereda de fagua,3.0,Chía
Local,Arriendo,18000000.0,1620000.0,1.0,0.0,3.0,0.0,209.0,209.0,Chico Norte II,6.0,Bogotá
Casa,Venta,380000000.0,140000.0,2.0,3.0,3.0,1.0,160.0,88.0,BOCONO - ARKAMAR CAMPESTRE,4.0,Cúcuta
Casa,Venta,430000000.0,,0.0,3.0,3.0,2.0,176.0,108.0,Ceiba II,4.0,Cúcuta
Apartamento,Venta,90000000.0,70000.0,0.0,3.0,1.0,0.0,3965.0,3965.0,Anillo Vial,1.0,Cúcuta
Apartamento,Venta,180000000.0,,0.0,2.0,2.0,1.0,8052.0,8052.0,"Av. Libertadores, Gratamira",3.0,Cúcuta
Oficina,Arriendo,6600000.0,1647000.0,4.0,6.0,3.0,0.0,220.0,0.0,Centro Internacional,4.0,Bogotá
Apartamento,Venta,330000000.0,240000.0,8.0,1.0,1.0,0.0,3948.0,0.0,CENTRO INTERNACIONAL,4.0,Bogotá
Apartamento,Arriendo,2135000.0,398000.0,0.0,3.0,2.0,1.0,80.0,80.0,Marsella,3.0,Bogotá
Casa,Venta,470000000.0,,2.0,4.0,4.0,0.0,156.0,156.0,La Ceiba - Santa Lucia,4.0,Cúcuta
Apartamento,Venta,250000000.0,170000.0,0.0,2.0,1.0,0.0,39.0,0.0,Paloquemao,3.0,Bogotá
Local,Arriendo,1800000.0,,0.0,0.0,2.0,0.0,494.0,494.0,Chinacota -,2.0,Chinácota
Casa,Venta,1500000000.0,350000.0,0.0,4.0,6.0,1.0,1130.0,108771.0,Villa Del Rosario - Trapiches,3.0,Villa del rosario
Apartamento,Venta,115000000.0,,0.0,2.0,2.0,0.0,4886.0,4886.0,Torcoroma,2.0,Cúcuta
Apartamento,Venta,490000000.0,750000.0,1.0,3.0,3.0,2.0,186.0,0.0,Villa Santos,5.0,Barranquilla
Apartamento,Venta,520000000.0,1040000.0,7.0,3.0,4.0,2.0,210.0,0.0,Alto Prado,6.0,Barranquilla
Apartamento,Venta,470000000.0,,0.0,3.0,2.0,1.0,851.0,851.0,Caobos,5.0,Cúcuta
Lote,Venta,1580000000.0,,1.0,2.0,1.0,0.0,27.0,39500.0,Atalaya,1.0,Cúcuta
Apartamento,Arriendo,1750000.0,,0.0,3.0,2.0,1.0,683.0,8336.0,Chía,4.0,Chía
Apartamento,Venta,330000000.0,248000.0,8.0,3.0,2.0,1.0,5226.0,5226.0,CIUDADELA NOVATERRA,4.0,Mosquera
Apartamento,Venta,140000000.0,120000.0,0.0,3.0,2.0,0.0,4558.0,4558.0,Los Patios,2.0,Los patios
Apartamento,Venta,550000000.0,360000.0,0.0,4.0,4.0,2.0,16104.0,16104.0,La Playa,4.0,Cúcuta
Apartamento,Venta,1300000000.0,1502000.0,0.0,4.0,4.0,3.0,243.0,243.0,La Riviera,5.0,Cúcuta
Casa,Venta,500000000.0,,3.0,6.0,7.0,2.0,270.0,90.0,Los Patios,3.0,Los patios
Bodega,Arriendo,1350000.0,,1.0,0.0,1.0,0.0,32.0,0.0,Palermo-Teusaquillo,4.0,Bogotá
Apartamento,Venta,1390000000.0,1446000.0,2.0,3.0,4.0,3.0,176.0,0.0,Los Rosales,6.0,Bogotá
Casa campestre,Venta,1480000000.0,1520000.0,2.0,3.0,4.0,4.0,310.0,569.0,,6.0,Cajicá
Casa,Venta,320000000.0,,2.0,4.0,4.0,4.0,240.0,249.0,La Libertad,2.0,Cúcuta
Apartamento,Venta,220000000.0,270000.0,0.0,3.0,2.0,1.0,90.0,90.0,Av. Libertadores,4.0,Cúcuta
Casa,Venta,520000000.0,,2.0,5.0,3.0,2.0,23968.0,1864.0,Lleras Restrepo,3.0,Cúcuta
Apartamento,Venta,320000000.0,,2.0,2.0,2.0,0.0,60.0,0.0,GALERIAS,3.0,Bogotá
Apartamento,Venta,150000000.0,102000.0,0.0,3.0,1.0,0.0,4611.0,4611.0,Bocono,3.0,Cúcuta
Apartaestudio,Venta,125000000.0,,0.0,1.0,1.0,0.0,4133.0,4133.0,Centro,2.0,Cúcuta
Apartamento,Venta,460000000.0,260000.0,7.0,3.0,2.0,1.0,77.0,0.0,Gran Granada,4.0,Bogotá
Casa,Venta,530000000.0,,2.0,4.0,4.0,2.0,1499.0,1499.0,Ceiba II,4.0,Cúcuta
Casa,Venta,500000000.0,,2.0,9.0,6.0,1.0,246.0,246.0,La Libertad,2.0,Cúcuta
Casa,Venta,300000000.0,,1.0,2.0,3.0,1.0,229.0,267.0,Motilones - Atalaya,2.0,Cúcuta
Casa,Venta,550000000.0,,1.0,5.0,4.0,0.0,138.0,271.0,Lleras Restrepo,4.0,Cúcuta
Casa,Venta,110000000.0,,0.0,2.0,1.0,1.0,49.0,78.0,La Concordia,2.0,Cúcuta
Apartamento,Venta,225000000.0,430000.0,1.0,3.0,2.0,1.0,6432.0,6432.0,Niza,4.0,Cúcuta
Casa,Venta,400000000.0,,2.0,5.0,4.0,1.0,30624.0,11287.0,San Luis,3.0,Cúcuta
Casa,Venta,350000000.0,,2.0,5.0,3.0,1.0,185.0,144.0,Urbanización Santamaria,3.0,Chinácota
Local,Arriendo,6930000.0,,0.0,0.0,1.0,0.0,50.0,50.0,AV. LIBERTADORES,3.0,Cúcuta
Local,Arriendo,6930000.0,,0.0,0.0,1.0,0.0,50.0,50.0,AV. LIBERTADORES,3.0,Cúcuta
Local,Arriendo,6930000.0,,0.0,0.0,1.0,0.0,50.0,50.0,AV. LIBERTADORES,3.0,Cúcuta
Apartamento,Venta,150000000.0,,0.0,3.0,1.0,0.0,6855.0,6855.0,Pescadero,3.0,Cúcuta
,,,,,,,,,,,,
Apartamento,Venta,350000000.0,,0.0,2.0,2.0,0.0,60.0,60.0,El Llano,3.0,Cúcuta
Casa,Venta,1500000000.0,120000.0,2.0,5.0,7.0,4.0,860.0,1250.0,Corregimiento La Garita,2.0,Los patios
Apartamento,Venta,380000000.0,414000.0,1.0,2.0,2.0,2.0,6574.0,6574.0,Los Patios - Urbanización Bella Vista,5.0,Los patios
Lote,Venta,800000000.0,,0.0,0.0,0.0,0.0,1000.0,1000.0,Urbanización Bella Vista,5.0,Los patios
Casa,Venta,1500000000.0,,1.0,0.0,0.0,0.0,3105.0,3105.0,Quinta Vélez,5.0,Cúcuta
Apartamento,Venta,220000000.0,288000.0,0.0,3.0,2.0,1.0,55.0,55.0,San Luis,3.0,Cúcuta
Apartamento,Venta,400000000.0,640000.0,0.0,2.0,3.0,2.0,11021.0,11021.0,Caobos,5.0,Cúcuta
Apartamento,Venta,200000000.0,,1.0,3.0,3.0,0.0,11282.0,11282.0,Barrio Blanco,3.0,Cúcuta
Oficina,Arriendo,1100000.0,,7.0,0.0,0.0,0.0,42.0,0.0,Centro,3.0,Bogotá
Casa,Venta,550000000.0,,2.0,3.0,3.0,2.0,160.0,160.0,Nuevo Horizonte,4.0,Barranquilla
Casa,Venta,650000000.0,,2.0,5.0,6.0,2.0,358.0,441.0,Chinacota Chapinero,3.0,Chinácota
,,,,,,,,,,,,
Apartamento,Venta,155000000.0,200000.0,1.0,3.0,2.0,1.0,6408.0,6408.0,San Rafael,3.0,Cúcuta
Local,Arriendo,750000.0,,0.0,0.0,1.0,0.0,30.0,30.0,La Cabrera,3.0,Cúcuta
Casa,Arriendo,9000000.0,1300000.0,3.0,3.0,5.0,2.0,486.0,486.0,Villa Campestre,5.0,Puerto colombia
Casa,Venta,1600000000.0,,2.0,6.0,3.0,6.0,87441.0,87441.0,Patios Centro,3.0,Los patios
Casa campestre,Venta,550000000.0,173000.0,2.0,3.0,2.0,5.0,1023.0,1023.0,Chinácota,2.0,Chinácota
,,,,,,,,,,,,
Apartamento,Venta,152000000.0,,1.0,2.0,1.0,0.0,54.0,54.0,Quinta Oriental,4.0,Cúcuta
Casa-local,Venta,700000000.0,,2.0,2.0,1.0,0.0,852.0,852.0,La Merced,3.0,Cúcuta
Casa,Arriendo/venta,9.00000017e+16,,2.0,4.0,5.0,8.0,380.0,1161.0,chia,5.0,Chía
Casa,Venta,480000000.0,,0.0,3.0,2.0,1.0,116.0,175.0,Chía,3.0,Chía
Local,Arriendo,4000000.0,,1.0,0.0,2.0,0.0,45.0,45.0,Alcázares Norte,4.0,Bogotá
Casa,Venta,1850000000.0,1300000.0,0.0,6.0,8.0,3.0,585.0,585.0,Villa Campestre,5.0,Puerto colombia
Casa,Venta,180000000.0,126000.0,1.0,3.0,2.0,1.0,998.0,998.0,VILLA DEL ROSARIO,3.0,Villa del rosario
Apartamento,Arriendo,5000000.0,,10.0,3.0,3.0,2.0,156.0,156.0,La Floresta,5.0,Los patios
Oficina,Arriendo,4575000.0,,0.0,0.0,3.0,0.0,0.0,108.0,Ceiba II,4.0,Cúcuta
Lote,Venta,600000000.0,,0.0,0.0,0.0,0.0,0.0,252.0,Guaimaral,4.0,Cúcuta
Apartamento,Venta,350000000.0,560000.0,0.0,3.0,2.0,1.0,103.0,103.0,La Riviera,5.0,Cúcuta
Apartamento,Venta,300000000.0,224800.0,0.0,2.0,2.0,1.0,89.0,89.0,Caobos,5.0,Cúcuta
Casa,Arriendo,950000.0,,0.0,2.0,1.0,1.0,71.0,71.0,San Nicolas,2.0,Los patios
Lote,Venta,550000000.0,,0.0,0.0,0.0,0.0,20000.0,20000.0,Vereda Buenos Aires,4.0,La calera
Apartamento,Venta,2700000000.0,2885000.0,3.0,4.0,6.0,5.0,391.0,391.0,Montearroyo - Usaquén,6.0,Bogotá
Apartaestudio,Arriendo,2300000.0,270000.0,0.0,1.0,1.0,1.0,53.0,53.0,Portal de Genoves,5.0,Puerto colombia
Casa,Venta,1800000000.0,600000.0,3.0,3.0,3.0,3.0,390.0,980.0,Pradomar,6.0,Puerto colombia
Apartamento,Venta,528000000.0,300000.0,1.0,3.0,2.0,1.0,88.0,0.0,El Contador-Usaquén,5.0,Bogotá
Casalote,Venta,250000000.0,,0.0,0.0,0.0,0.0,96754.0,96754.0,Loma De Bolívar,2.0,Cúcuta
Casa,Venta,440000000.0,70000.0,0.0,6.0,4.0,1.0,112.0,112.0,"La Arboleda, Los Patios",3.0,Los patios
,,,,,,,,,,,,
Apartamento,Arriendo,850000.0,,0.0,2.0,1.0,0.0,60.0,60.0,CENTRO,3.0,Cúcuta
Apartamento,Venta,270000000.0,,11.0,1.0,1.0,0.0,38.0,38.0,San Victorino - Centro,3.0,Bogotá
Local,Arriendo,900000.0,,0.0,0.0,1.0,0.0,35.0,35.0,LLERAS RESTREPO,3.0,Cúcuta
Apartamento,Venta,145000000.0,123000.0,0.0,2.0,2.0,0.0,51.0,51.0,LA SABANA - VILLA DEL ROSARIO,3.0,Villa del rosario
Casa,Venta,890000000.0,650000.0,3.0,3.0,4.0,2.0,268.0,268.0,Villa Campestre,6.0,Puerto colombia
Apartamento,Arriendo,1200000.0,,2.0,3.0,3.0,0.0,83.0,83.0,Av. Gran Colombia,4.0,Cúcuta
Casa,Venta,130000000.0,150000.0,1.0,2.0,1.0,1.0,756.0,756.0,Villa del Rosario,3.0,Villa del rosario
Casa,Arriendo,1300000.0,,0.0,4.0,4.0,1.0,160.0,83.0,Chinacota Pueblo Paja,3.0,Chinácota
Casa,Venta,650000000.0,,0.0,8.0,5.0,1.0,19672.0,19672.0,La Cabrera,2.0,Cúcuta
Lote,Venta,950000000.0,,0.0,0.0,0.0,0.0,620.0,620.0,Nuevo Horizonte,5.0,Barranquilla
Lote,Venta,636000000.0,,0.0,0.0,0.0,0.0,0.0,2886.0,chia,3.0,Chía
Lote,Venta,160000000.0,,0.0,0.0,0.0,0.0,0.0,2245.0,Via al tennis,5.0,Cúcuta
Casa campestre,Venta,480000000.0,172000.0,0.0,4.0,5.0,0.0,188.0,7815.0,Los Patios - Lagos de Palujan,3.0,Los patios
